cluster,player,season,hits,homeruns,age
10,wynegbu01,1984,118,6,28
10,youngjo02,1984,119,10,33
10,beniqju01,1985,125,8,35
10,bochtbr01,1985,125,14,35
10,carewro01,1985,124,2,40
10,cowenal01,1985,120,14,34
10,davisch01,1985,130,13,25
10,dernibo01,1985,119,1,28
10,garneph01,1985,124,6,36
10,gladdda01,1985,122,7,28
10,griffke01,1985,120,10,35
10,hatchmi01,1985,125,3,30
10,hendeda01,1985,121,14,27
10,landrke01,1985,129,12,31
10,mumphje01,1985,123,8,33
10,orsuljo01,1985,119,0,23
10,percoja01,1985,128,2,31
10,rileser01,1985,128,5,25
10,sciosmi01,1985,127,7,27
10,backmwa01,1986,124,1,27
10,brownch02,1986,132,7,25
10,diazbo01,1986,129,10,33
10,dykstle01,1986,127,8,23
10,gagnegr01,1986,118,12,25
10,garcida01,1986,119,6,29
10,mcgeewi01,1986,127,7,28
10,molitpa01,1986,123,9,30
10,ramirra01,1986,119,8,28
10,rileser01,1986,132,9,26
10,templga01,1986,126,2,30
10,wallide01,1986,119,13,32
10,wardga01,1986,120,5,33
10,brownje01,1987,123,1,21
10,candaca01,1987,122,1,26
10,dykstle01,1987,123,10,24
10,griffal01,1987,130,3,30
10,lawva01,1987,119,12,31
10,martica01,1987,122,15,27
10,polonlu01,1987,125,4,24
10,rayjo01,1987,129,5,30
10,schofdi02,1987,120,9,25
10,sciosmi01,1987,122,6,29
10,surhobj01,1987,118,7,23
10,upshawi01,1987,125,15,30
10,breamsi01,1988,122,10,28
10,buechst01,1988,126,16,27
10,doranbi02,1988,119,7,30
10,lyonsst01,1988,127,5,28
10,maldoca01,1988,127,12,28
10,morelke01,1988,131,5,34
10,oneilpa01,1988,122,16,25
10,oquenjo01,1988,125,7,25
10,preslji01,1988,125,14,27
10,quinore01,1988,124,12,25
10,salazlu01,1988,122,12,32
10,santibe01,1988,122,10,23
10,schofdi02,1988,126,6,26
10,shelbjo01,1988,130,10,30
10,surhobj01,1988,121,5,24
10,thompro01,1988,126,7,26
10,upshawi01,1988,121,11,31
10,uribejo01,1988,124,3,29
10,whitede03,1988,118,11,26
10,whitefr01,1988,126,8,38
10,blausje01,1989,123,12,24
10,bragggl01,1989,127,15,27
10,brettge01,1989,129,12,36
10,dunstsh01,1989,131,9,26
10,espyce01,1989,122,3,26
10,gagnegr01,1989,125,9,28
10,griffal01,1989,125,0,32
10,harpebr01,1989,125,8,30
10,jeffegr01,1989,131,12,22
10,larkige01,1989,119,6,27
10,phillto02,1989,118,4,30
10,ramirra01,1989,132,6,31
10,steinte01,1989,124,7,27
10,stillku01,1989,121,7,24
10,templga01,1989,129,6,33
10,thomaan01,1989,118,13,26
10,treadje01,1989,131,8,26
10,worthcr01,1989,123,15,24
10,youngge02,1989,124,0,25
10,alomasa02,1990,129,9,24
10,brunato01,1990,123,15,30
10,caminke01,1990,131,4,27
10,daultda01,1990,123,12,28
10,felixju01,1990,122,15,23
10,finlest01,1990,119,3,25
10,fletcsc01,1990,123,4,32
10,harrile01,1990,131,2,26
10,herrto01,1990,118,4,34
10,krukjo01,1990,129,7,29
10,leonaje01,1990,120,10,35
10,molitpa01,1990,119,12,34
10,oquenjo01,1990,118,1,27
10,penato01,1990,129,7,33
10,perryge01,1990,118,8,30
10,polonlu01,1990,128,2,27
10,raineti01,1990,131,9,31
10,ripkebi01,1990,118,3,26
10,samueju01,1990,119,13,30
10,smithoz01,1990,130,1,36
10,sosasa01,1990,124,15,22
10,stillku01,1990,126,3,25
10,surhobj01,1990,131,6,26
10,templga01,1990,125,9,34
10,thompro01,1990,122,15,28
10,venturo01,1990,123,5,23
10,weisswa01,1990,118,2,27
10,yeldier01,1990,130,1,25
10,zeileto01,1990,121,15,25
10,brettge01,1991,129,10,38
10,burksel01,1991,119,14,27
10,candaca01,1991,121,4,30
10,cuylemi01,1991,122,3,23
10,dunstsh01,1991,128,12,28
10,espinal01,1991,123,5,29
10,gallemi01,1991,119,12,31
10,gonzalu01,1991,120,13,24
10,hamilda02,1991,126,1,27
10,harrile01,1991,123,3,27
10,jeffegr01,1991,132,9,24
10,nixonot01,1991,119,0,32
10,pagnoto01,1991,121,2,29
10,roberbi01,1991,119,3,28
10,steinte01,1991,125,6,29
10,wallati01,1991,130,13,34
10,yountro01,1991,131,10,36
10,brunato01,1992,122,15,32
10,clarkje01,1992,120,12,29
10,davisch01,1992,128,12,32
10,disarga01,1992,128,3,25
10,felixju01,1992,125,9,25
10,gomezle02,1992,124,17,26
10,lansfca01,1992,130,7,35
10,mcraebr01,1992,119,4,25
10,milleke01,1992,118,4,29
10,olivejo01,1992,131,10,27
10,oneilpa01,1992,122,14,29
10,pagnoto01,1992,121,7,30
10,steinte01,1992,122,12,30
10,surhobj01,1992,121,4,28
10,wallati01,1992,120,9,35
10,whitema01,1992,129,9,26
10,anthoer01,1993,121,15,26
10,bordepa01,1993,124,9,30
10,buechst01,1993,125,15,32
10,cordewi01,1993,118,10,22
10,dawsoan01,1993,126,13,39
10,fermife01,1993,126,2,30
10,guilloz01,1993,128,4,29
10,hulseda01,1993,118,1,25
10,josefe01,1993,126,6,28
10,kirbywa01,1993,123,6,29
10,larkiba01,1993,121,8,29
10,lemkema01,1993,124,7,28
10,lewisda01,1993,132,2,26
10,manwaki01,1993,119,5,28
10,morriha02,1993,120,7,28
10,nixonot01,1993,124,1,34
10,reedjo01,1993,123,2,31
10,reynoha01,1993,122,4,33
10,rodriiv01,1993,129,10,22
10,seguida01,1993,123,10,27
10,strando01,1993,124,7,29
10,valenjo02,1993,130,11,26
10,younger01,1993,132,3,26
10,alomaro01,1994,120,8,26
10,anderbr01,1994,119,12,30
10,boonebr01,1994,122,12,25
10,butlebr01,1994,131,8,37
10,clarkwi02,1994,128,13,30
10,cordewi01,1994,122,15,23
10,fermife01,1994,120,1,31
10,gracema01,1994,120,6,30
10,hayesch01,1994,122,10,29
10,jeffegr01,1994,129,12,27
10,kentje01,1994,121,14,26
10,larkiba01,1994,119,9,30
10,mcraebr01,1994,119,4,27
10,roberbi01,1994,129,2,31
10,willibe02,1994,118,12,26
10,claytro01,1995,124,5,25
10,corajo01,1995,127,3,30
10,durhara01,1995,121,7,24
10,eisenji01,1995,119,10,36
10,girarjo01,1995,121,8,31
10,henderi01,1995,122,9,37
10,javiest01,1995,123,8,31
10,lansimi01,1995,119,10,27
10,mabryjo01,1995,119,5,25
10,martial03,1995,124,13,28
10,mattido01,1995,132,7,34
10,mclemma01,1995,122,5,31
10,offerjo01,1995,123,4,27
10,oleartr01,1995,123,10,26
10,sanchre01,1995,119,3,28
10,whitede03,1995,121,10,33
10,benarma01,1996,121,5,25
10,boonebr01,1996,121,12,27
10,bordimi01,1996,126,5,31
10,clarkwi02,1996,124,13,32
10,deshide01,1996,130,5,27
10,eisenji01,1996,122,3,37
10,fryeje01,1996,120,4,30
10,girarjo01,1996,124,2,32
10,gonzaal01,1996,124,14,23
10,greensh01,1996,118,11,24
10,guilloz01,1996,131,4,32
10,jeffegr01,1996,118,7,29
10,joynewa01,1996,120,8,34
10,kendaja01,1996,124,3,22
10,lemkema01,1996,127,5,31
10,lockhke01,1996,118,7,32
10,milleor01,1996,120,15,27
10,naehrti01,1996,124,17,29
10,ordonre01,1996,129,1,25
10,reedjo01,1996,121,2,34
10,seguida01,1996,119,11,30
10,servasc01,1996,118,11,29
10,baergca01,1997,131,9,29
10,bordimi01,1997,120,7,32
10,braggda01,1997,132,9,28
10,clarkwi02,1997,128,12,33
10,damonjo01,1997,130,8,24
10,dunstsh01,1997,119,9,34
10,flahejo01,1997,120,9,30
10,fryeje01,1997,126,3,31
10,gagnegr01,1997,129,9,36
10,gomezch02,1997,132,5,26
10,greensh01,1997,123,16,25
10,guilloz01,1997,120,4,33
10,hamilda02,1997,124,5,33
10,javiest01,1997,126,8,33
10,jeffegr01,1997,122,11,30
10,loretma01,1997,120,5,26
10,martial03,1997,123,13,30
10,mearepa01,1997,121,10,29
10,offerjo01,1997,126,2,29
10,sandbry01,1997,118,12,38
10,sandede02,1997,127,5,30
10,younger01,1997,132,6,30
10,boggswa01,1998,122,7,40
10,bordimi01,1998,121,13,33
10,cruzde01,1998,118,5,26
10,deshide01,1998,122,7,29
10,gomezch02,1998,120,4,27
10,gutieri01,1998,128,2,28
10,henderi01,1998,128,14,40
10,javiest01,1998,121,4,34
10,joynewa01,1998,131,12,36
10,lewisma01,1998,129,9,29
10,ordonre01,1998,124,1,27
10,relafde01,1998,121,5,25
10,sandere02,1998,129,14,31
10,taubeed01,1998,120,11,30
10,younger01,1998,129,8,31
10,ausmubr01,1999,126,9,30
10,barremi01,1999,127,8,23
10,bellde01,1999,120,12,31
10,carusmi01,1999,132,2,22
10,coninje01,1999,129,13,33
10,coomero01,1999,123,16,33
10,cordoma01,1999,121,14,30
10,flahejo01,1999,124,14,32
10,muellbi02,1999,120,2,28
10,whitede03,1999,127,14,37
10,younger01,1999,128,2,32
10,bergepe01,2000,127,5,23
10,buforda01,2000,124,15,30
10,claytro01,2000,124,14,30
10,easleda01,2000,120,14,31
10,gutieri01,2000,124,11,30
10,jacksda04,2000,120,6,27
10,larkiba01,2000,124,11,36
10,lugoju01,2000,119,10,25
10,mclemma01,2000,118,3,36
10,nixontr01,2000,118,12,26
10,perryhe01,2000,118,12,31
10,singlch01,2000,130,11,28
10,stynech01,2000,127,12,27
10,surhobj01,2000,120,13,36
10,barremi01,2001,118,6,25
10,bellda01,2001,122,15,29
10,beltrad01,2001,126,13,22
10,brosisc01,2001,123,13,35
10,clarkto02,2001,123,16,29
10,counscr01,2001,126,4,31
10,diazei01,2001,121,4,29
10,gonzaal02,2001,129,9,24
10,guillca01,2001,118,5,26
10,hairsje02,2001,124,8,25
10,haltesh01,2001,128,12,32
10,hillesh02,2001,123,12,26
10,kennead01,2001,129,6,25
10,knoblch01,2001,130,9,33
10,kotsama01,2001,118,10,26
10,maciajo01,2001,131,8,29
10,renteed01,2001,128,10,25
10,sanchre01,2001,118,0,34
10,santibe01,2001,125,6,36
10,spiezsc01,2001,124,13,29
10,surhobj01,2001,131,10,37
10,womacto01,2001,128,3,32
10,castivi02,2002,126,12,35
10,cirilje01,2002,121,6,33
10,coninje01,2002,123,15,36
10,counscr01,2002,123,2,32
10,gomezch02,2002,122,10,31
10,guillca01,2002,124,9,27
10,higgibo02,2002,125,10,32
10,larkiba01,2002,124,7,38
10,mientdo01,2002,122,10,28
10,perezne01,2002,131,3,29
10,perezti01,2002,131,8,27
10,pierzaj01,2002,132,6,26
10,singlch01,2002,122,9,30
10,tuckemi01,2002,118,12,31
10,varitja01,2002,124,10,30
10,vizcajo01,2002,123,5,34
10,wardda01,2002,125,12,27
10,anderma02,2003,130,6,29
10,belliro01,2003,124,8,28
10,bradlmi01,2003,121,10,25
10,cedenro01,2003,129,7,29
10,chaveen01,2003,121,5,25
10,coraal01,2003,119,4,28
10,harveke01,2003,129,13,25
10,hudsoor01,2003,127,9,26
10,johnsre02,2003,121,10,27
10,kennead01,2003,121,13,27
10,kotsama01,2003,128,7,28
10,longte01,2003,119,14,27
10,phillja04,2003,120,11,27
10,relafde01,2003,127,8,30
10,rivaslu01,2003,123,8,24
10,roberbr01,2003,124,5,26
10,gerutjo01,2004,121,11,27
10,gilesma01,2004,118,8,26
10,kennead01,2004,130,10,28
10,martied01,2004,128,12,41
10,matsuka01,2004,125,7,29
10,paytoja01,2004,119,8,32
10,pierzaj01,2004,128,11,28
10,riosal01,2004,122,1,23
10,riverju01,2004,120,12,26
10,scutama01,2004,124,7,29
10,tuckemi01,2004,119,13,33
10,vidrojo01,2004,121,14,30
10,adamsru01,2005,123,8,25
10,aurilri01,2005,120,14,34
10,booneaa01,2005,124,16,32
10,castilu01,2005,132,4,30
10,castivi02,2005,125,12,38
10,catalfr01,2005,126,8,31
10,gonzalu02,2005,118,9,26
10,hallto02,2005,124,5,30
10,hattesc01,2005,119,7,36
10,hinsker01,2005,125,15,28
10,hudsoor01,2005,125,10,28
10,kennead01,2005,125,2,29
10,loducpa01,2005,126,6,33
10,loftoke01,2005,123,2,38
10,longte01,2005,127,6,29
10,lowelmi01,2005,118,8,31
10,mackoro01,2005,126,9,29
10,millake01,2005,122,9,34
10,molinbe01,2005,121,15,31
10,nunezab01,2005,120,5,29
10,reedje03,2005,124,3,24
10,riosal01,2005,126,10,24
10,sanchfr01,2005,132,5,28
10,walketo04,2005,121,12,32
10,willibe02,2005,121,12,37
10,cabreme01,2006,129,7,22
10,catalfr01,2006,131,7,32
10,cedenro02,2006,131,6,23
10,estrajo01,2006,125,11,30
10,ethiean01,2006,122,11,24
10,everead01,2006,123,6,29
10,freelry01,2006,123,8,30
10,greensh01,2006,118,11,34
10,kennead01,2006,123,4,30
10,kentje01,2006,119,14,38
10,kinslia01,2006,121,14,24
10,michaja01,2006,132,9,30
10,victosh01,2006,119,6,26
10,willibe02,2006,118,12,38
10,anderga01,2007,124,16,35
10,biggicr01,2007,130,10,42
10,byrdma01,2007,127,10,30
10,diazma02,2007,121,12,29
10,drewjd01,2007,126,11,32
10,drewst01,2007,129,12,24
10,estrajo01,2007,123,10,31
10,ethiean01,2007,127,13,25
10,garcino01,2007,122,7,34
10,greensh01,2007,130,10,35
10,ingebr01,2007,120,14,30
10,jonesja04,2007,129,5,32
10,kotchca01,2007,131,11,24
10,loducpa01,2007,121,9,35
10,lopezjo01,2007,132,11,24
10,loretma01,2007,132,4,36
10,matsuka01,2007,118,4,32
10,mauerjo01,2007,119,7,24
10,milesaa01,2007,120,2,31
10,morame01,2007,128,14,35
10,patteco01,2007,124,8,28
10,pauliro01,2007,120,11,26
10,pierzaj01,2007,124,14,31
10,victosh01,2007,128,12,27
10,vizquom01,2007,126,4,40
10,willire03,2007,126,0,26
10,bartlja01,2008,130,1,29
10,butlebi03,2008,122,11,22
10,byrdma01,2008,120,10,31
10,crawfca02,2008,121,8,27
10,crosbbo01,2008,132,7,28
10,figgich01,2008,125,1,30
10,fukudko01,2008,129,10,31
10,guillca01,2008,120,10,33
10,hudsoor01,2008,124,8,31
10,jonesad01,2008,129,9,23
10,kendaja01,2008,127,2,34
10,kentje01,2008,123,12,40
10,keppije01,2008,122,3,28
10,lewisfr02,2008,132,9,28
10,milesaa01,2008,120,4,32
10,navardi01,2008,126,7,24
10,taverwi01,2008,120,1,27
10,zimmery01,2008,121,14,24
10,andruel01,2009,128,6,21
10,beltrad01,2009,119,8,30
10,davisra01,2009,119,3,29
10,eckstda01,2009,131,2,34
10,fukudko01,2009,129,11,32
10,martiru01,2009,126,7,26
10,matsuka01,2009,119,9,34
10,mccutan01,2009,124,12,23
10,montemi01,2009,125,16,26
10,parrage01,2009,132,5,22
10,avilemi01,2010,129,8,29
10,bartlja01,2010,119,4,31
10,boescbr01,2010,119,14,25
10,borboju01,2010,121,3,24
10,cabreor01,2010,130,4,36
10,cedenro02,2010,120,8,27
10,eckstda01,2010,118,1,35
10,ellisma01,2010,127,5,33
10,escobal02,2010,119,4,24
10,gardnbr01,2010,132,5,27
10,ingebr01,2010,127,13,33
10,molinya01,2010,122,6,28
10,morgany01,2010,129,0,30
10,murphda07,2010,122,12,29
10,pennicl01,2010,127,6,26
10,pierzaj01,2010,128,9,34
10,rossco01,2010,120,11,30
10,sanchfr01,2010,126,7,33
10,schumsk01,2010,126,5,30
10,suzukku01,2010,120,13,27
10,tabatjo01,2010,121,4,22
10,walkene01,2010,126,12,25
10,zobribe01,2010,129,10,29
10,abreubo01,2011,127,8,37
10,andinro01,2011,120,5,27
10,bournmi01,2011,130,1,29
10,brantmi02,2011,120,7,24
10,byrdma01,2011,123,9,34
10,carroja01,2011,131,0,37
10,crawfca02,2011,129,11,30
10,fowlede01,2011,128,5,25
10,gardnbr01,2011,132,7,28
10,heltoto01,2011,127,14,38
10,huffau01,2011,128,12,35
10,izturma01,2011,124,5,31
10,matsuhi01,2011,130,12,37
10,mcgehca01,2011,122,13,29
10,milesaa01,2011,125,3,35
10,murphda08,2011,125,6,26
10,paganan01,2011,125,7,30
10,parrage01,2011,130,8,24
10,pencehu01,2011,123,11,28
10,polanpl01,2011,130,5,36
10,reverbe01,2011,120,0,23
10,riosal01,2011,122,13,30
10,scutama01,2011,118,7,36
10,theriry01,2011,120,1,32
10,avilemi01,2012,128,13,31
10,beckhgo01,2012,123,16,26
10,carroja01,2012,126,1,38
10,crispco01,2012,118,11,33
10,furcara01,2012,126,5,35
10,hosmeer01,2012,124,14,23
10,jennide01,2012,124,13,26
10,keppije01,2012,125,9,32
10,markani01,2012,125,13,29
10,maybica01,2012,123,8,25
10,peraljh01,2012,127,13,30
10,pierrju01,2012,121,1,35
10,vottojo01,2012,126,14,29
10,arenano01,2013,130,10,22
10,blancgr01,2013,120,3,30
10,cabreas01,2013,123,14,28
10,crawfbr01,2013,124,9,26
10,crawfca02,2013,123,6,32
10,denorch01,2013,132,10,33
10,doumiry01,2013,120,14,32
10,escobyu01,2013,130,9,31
10,ethiean01,2013,131,12,31
10,freesda01,2013,121,9,30
10,headlch01,2013,130,13,29
10,hechaad01,2013,123,3,24
10,martile01,2013,119,8,25
10,peraljh01,2013,124,11,31
10,plouftr01,2013,121,14,27
10,polloaj01,2013,119,8,26
10,riosal01,2013,119,12,32
10,shuckja01,2013,128,2,26
10,youngmi02,2013,129,8,37
10,ackledu01,2014,123,14,26
10,bogaexa01,2014,129,12,22
10,crawfbr01,2014,121,10,27
10,davisra01,2014,130,8,34
10,escobed01,2014,119,6,25
10,escobyu01,2014,123,7,32
10,fowlede01,2014,120,8,28
10,freesda01,2014,120,10,31
10,gennesc01,2014,127,9,24
10,gillaco01,2014,131,7,27
10,hillaa01,2014,122,10,32
10,holtbr01,2014,126,4,26
10,jayjo02,2014,125,3,29
10,jonesga02,2014,122,15,33
10,kipnija01,2014,120,6,27
10,lemahdj01,2014,132,5,26
10,lowrije01,2014,125,6,30
10,mauerjo01,2014,126,4,31
10,mercejo03,2014,129,12,28
10,montemi01,2014,119,13,31
10,morsemi01,2014,122,16,32
10,phillbr01,2014,123,8,33
10,ramirha01,2014,127,13,31
10,santada01,2014,129,7,24
10,segurje01,2014,126,5,24
10,simmoan01,2014,132,7,25
10,smithse01,2014,118,12,32
10,suzukku01,2014,130,3,31
10,uribeju01,2014,120,9,35
2,belanma01,1980,61,0,36
2,biittla01,1980,68,1,35
2,cubbami01,1980,70,8,30
2,dillast01,1980,55,4,29
2,dybzije01,1980,57,1,25
2,friaspe01,1980,55,0,32
2,garciki01,1980,62,1,27
2,gomezlu01,1980,53,0,29
2,kimmbr01,1980,61,0,29
2,lowenjo01,1980,61,4,33
2,mckayda01,1980,72,1,30
2,mendoma01,1980,68,2,30
2,milbola01,1980,68,0,29
2,milnejo01,1980,58,8,31
2,roberda06,1980,56,10,29
2,whiteje01,1980,56,7,28
2,whitter01,1980,70,6,28
2,flynndo01,1981,72,1,30
2,beniqju01,1982,52,3,32
2,iorgda01,1982,70,0,32
2,kenneju01,1982,53,2,32
2,kuipedu01,1982,61,0,32
2,lefebjo01,1982,57,4,26
2,mondari01,1982,54,11,37
2,ramsemi01,1982,59,1,28
2,rodriau01,1982,62,3,35
2,squirmi01,1982,52,1,30
2,staubru01,1982,53,3,38
2,woodsga01,1982,66,4,28
2,brenlbo01,1983,63,7,29
2,brookto01,1983,71,6,30
2,dwyerji01,1983,56,8,33
2,dybzije01,1983,59,1,28
2,fletcsc01,1983,62,3,25
2,francte01,1983,59,3,24
2,hancoga01,1983,70,8,29
2,heepda01,1983,64,8,26
2,hodgero01,1983,65,0,34
2,mazzile01,1983,59,5,28
2,oquenjo01,1983,70,1,20
2,ortajo01,1983,58,10,33
2,walkedu01,1983,53,2,26
2,yeagest01,1983,68,15,35
2,bakerdu01,1984,71,3,35
2,brookto01,1984,55,5,31
2,bushra01,1984,69,11,26
2,corcoti01,1984,71,5,31
2,esaskni01,1984,62,10,24
2,foleyto02,1984,70,5,25
2,frobedo01,1984,56,12,25
2,grossgr01,1984,65,0,32
2,guldebr01,1984,66,4,28
2,hairsje01,1984,59,5,32
2,iorgga01,1984,56,1,30
2,jimenho01,1984,60,0,27
2,lowenjo01,1984,64,8,37
2,maldoca01,1984,68,5,24
2,matusle01,1984,65,12,30
2,mazzile01,1984,63,4,29
2,pryorgr01,1984,71,4,35
2,thomade01,1984,62,0,33
2,tollewa01,1984,72,0,29
2,bosleth01,1985,59,7,29
2,conceon01,1985,64,2,28
2,dwyerji01,1985,58,7,35
2,fitzgmi02,1985,61,5,25
2,gagnegr01,1985,66,2,24
2,grosswa01,1985,51,11,33
2,gutieja01,1985,60,2,25
2,kommibr01,1985,68,4,24
2,maddoga01,1985,52,4,36
2,redusga01,1985,62,6,29
2,speiech01,1985,53,4,35
2,wrighge03,1985,69,2,27
2,wynegbu01,1985,69,5,29
2,wynnema01,1985,69,2,26
2,allanan01,1986,66,1,25
2,bellira01,1986,72,0,25
2,bonilju01,1986,69,1,30
2,cabelen01,1986,71,2,37
2,dempsri01,1986,68,13,37
2,hairsje01,1986,61,5,34
2,harpete01,1986,68,8,31
2,herndla01,1986,70,8,33
2,krencwa01,1986,53,2,32
2,lavalmi01,1986,71,3,26
2,martica01,1986,58,9,26
2,mcraeha01,1986,70,7,41
2,roberbi01,1986,61,1,23
2,roeniro01,1986,68,5,30
2,roystje01,1986,66,5,34
2,russebi01,1986,54,0,38
2,stillku01,1986,64,0,21
2,thondi01,1986,69,3,28
2,wilkecu01,1986,56,0,25
2,anderda02,1987,62,1,27
2,ceronri01,1987,69,4,33
2,diazmi01,1987,58,16,27
2,fitzgmi02,1987,69,3,27
2,flannti01,1987,63,0,30
2,iorgga01,1987,65,4,33
2,jeltzst01,1987,68,0,28
2,laudnti01,1987,55,16,29
2,macksh01,1987,57,4,24
2,milneed01,1987,54,4,32
2,newmaal01,1987,68,0,27
2,oquenjo01,1987,71,1,24
2,petrage01,1987,61,7,28
2,quirkja01,1987,70,5,33
2,salazan01,1987,65,2,26
2,trillma01,1987,63,8,37
2,anderda02,1988,71,2,28
2,bellira01,1988,61,0,27
2,bostoda01,1988,61,15,25
2,davismi02,1988,55,2,29
2,gallemi01,1988,58,2,28
2,jeltzst01,1988,71,0,29
2,knighra01,1988,65,3,36
2,lombast01,1988,60,3,28
2,mosesjo01,1988,65,2,31
2,newmaal01,1988,58,0,28
2,puhlte01,1988,71,3,32
2,stubbfr01,1988,54,8,28
2,bostoda01,1989,55,5,26
2,clarkda05,1989,60,8,27
2,evansda01,1989,57,11,42
2,fitzgmi02,1989,69,7,29
2,greggto01,1989,67,6,26
2,griffke01,1989,62,8,39
2,jeltzst01,1989,64,4,30
2,laudnti01,1989,53,6,31
2,leachri01,1989,65,1,32
2,martica01,1989,59,6,29
2,mosesjo01,1989,68,1,32
2,mullira01,1989,65,3,33
2,nixonot01,1989,56,0,30
2,reedje02,1989,64,3,27
2,shelbjo01,1989,63,1,31
2,wardga01,1989,69,9,36
2,winnihe01,1989,63,3,28
2,balbost01,1990,51,17,33
2,bergmda01,1990,57,2,37
2,bradlsc01,1990,52,1,30
2,dascedo01,1990,61,1,26
2,feldemi01,1990,65,3,29
2,gerenbo01,1990,59,8,29
2,greggto01,1990,63,5,27
2,kingemi01,1990,61,0,29
2,lemkema01,1990,54,0,25
2,nixonot01,1990,58,1,31
2,readyra01,1990,53,1,30
2,valleda01,1990,66,7,30
2,anderbr01,1991,59,2,27
2,anderda02,1991,56,2,31
2,bordepa01,1991,71,5,28
2,bostoda01,1991,70,4,28
2,brownje01,1991,66,1,25
2,carrema01,1991,66,4,28
2,cartega01,1991,61,6,37
2,corajo01,1991,55,0,26
2,dascedo01,1991,61,1,27
2,grebecr01,1991,63,6,27
2,howarth01,1991,70,4,27
2,husonje01,1991,57,2,27
2,leiussc01,1991,57,5,26
2,lemkema01,1991,63,2,26
2,perryge01,1991,58,6,31
2,pettiga01,1991,61,0,33
2,ramirra01,1991,55,1,33
2,rileser01,1991,60,5,31
2,ripkebi01,1991,62,0,27
2,sharpmi01,1991,60,2,30
2,sosasa01,1991,64,10,23
2,valleda01,1991,63,8,31
2,waltoje01,1991,59,5,26
2,wilsowi02,1991,70,0,36
2,barbebr01,1992,66,1,25
2,bellira01,1992,60,0,31
2,benzito01,1992,70,4,29
2,berryda01,1992,70,10,29
2,candaca01,1992,68,1,31
2,gantnji01,1992,63,1,39
2,huntebr01,1992,57,14,24
2,jamesch02,1992,60,5,30
2,mclemma01,1992,56,0,28
2,newmaal01,1992,54,0,32
2,pecotbi01,1992,61,2,32
2,riverlu01,1992,62,0,28
2,smithdw01,1992,60,3,29
2,stevele01,1992,69,7,25
2,taubeed01,1992,66,5,24
2,teufeti01,1992,55,6,34
2,thompmi02,1992,61,4,33
2,walkech01,1992,70,4,34
2,webstmi01,1992,70,6,33
2,weisswa01,1992,67,0,29
2,winnihe01,1992,55,1,31
2,basske01,1993,65,3,34
2,feldemi01,1993,72,1,32
2,frazilo01,1993,54,1,28
2,penato01,1993,55,4,36
2,rebouje01,1993,62,1,29
2,renteri01,1993,67,2,32
2,samueju01,1993,60,4,33
2,shiplcr01,1993,54,4,30
2,wilsowi02,1993,57,1,38
2,zupcibo01,1993,69,2,27
2,wilkiri01,1994,71,7,27
2,carrch02,1995,70,2,28
2,diazal01,1995,67,3,27
2,hanseda01,1995,52,1,27
2,mieskma01,1995,67,12,27
2,paquecr01,1995,64,13,26
2,ariasal01,1996,62,3,29
2,barteki01,1996,55,1,24
2,cangejo01,1996,69,1,33
2,floydcl01,1996,55,6,24
2,kingemi01,1996,68,3,35
2,levisje01,1996,55,1,28
2,liriane01,1996,58,3,32
2,mathemi01,1996,64,8,26
2,mayde01,1996,65,5,28
2,olivejo01,1996,70,11,31
2,rebouje01,1996,52,0,32
2,scarsst01,1996,62,5,30
2,spierbi01,1996,55,6,30
2,gilbe01,1997,71,5,25
2,harrile01,1997,65,3,33
2,hockide01,1997,65,2,27
2,howarth01,1997,63,3,33
2,lampkto01,1997,56,7,33
2,ochoaal01,1997,58,3,25
2,taubeed01,1997,68,10,29
2,alexama02,1998,60,5,27
2,alicelu01,1998,71,6,33
2,cedenro01,1998,58,2,24
2,graffto01,1998,61,5,26
2,jacksry01,1998,65,5,27
2,jordake01,1998,69,2,29
2,kellymi02,1998,67,10,28
2,lopezlu02,1998,67,2,28
2,manwaki01,1998,72,2,33
2,mcgeewi01,1998,68,3,40
2,sefcike01,1998,53,3,27
2,stockke01,1998,70,6,28
2,zaungr01,1998,56,5,27
2,banksbr01,1999,53,5,29
2,berryse01,1999,59,2,33
2,brownad01,1999,61,4,25
2,chrisry01,1999,56,4,25
2,echevan01,1999,56,11,28
2,gaettga01,1999,57,9,41
2,houstty01,1999,58,9,28
2,magadda01,1999,68,2,37
2,marreel01,1999,61,6,26
2,mcgeewi01,1999,68,0,41
2,mordemi01,1999,53,5,32
2,santafp01,1999,66,3,32
2,sefcike01,1999,58,1,28
2,vandejo02,1999,67,6,33
2,walbema01,1999,69,3,30
2,weisswa01,1999,63,2,36
2,bogarti01,2000,63,7,34
2,bonilbo01,2000,61,5,37
2,giambje01,2000,66,10,26
2,greenwi01,2000,60,10,29
2,haltesh01,2000,62,3,31
2,joynewa01,2000,63,5,38
2,martife01,2000,64,2,26
2,millake01,2000,67,14,29
2,riosar01,2000,62,10,29
2,shumpte01,2000,68,9,34
2,wardda01,2000,68,20,25
2,bautida01,2001,67,5,29
2,blanche01,2001,66,6,30
2,delluda01,2001,60,10,28
2,goodwto01,2001,66,4,33
